Term Locale,Term Category,Court ID,Level,Jurisdiction,Court Type,Court Name,Alias
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Adams County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Asotin County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Benton County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Chelan County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Clallam County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Clark County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Columbia County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Cowlitz County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Douglas County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Ferry County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Franklin County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Garfield County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Grant County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Grays Harbor County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Island County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Jefferson County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,King County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Kitsap County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Kittitas County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Klickitat County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Lewis County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Lincoln County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Mason County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Okanogan County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Pacific County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Pend Oreille County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Pierce County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,San Juan County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Skagit County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Skamania County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Snohomish County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Spokane County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Stevens County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Thurston County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Wahkiakum County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Walla Walla County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Whatcom County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Whitman County Superior Court,
en-US,US State Courts,#REF!,Court of first instance,Washington,Trial Court,Yakima County Superior Court,
en-US,US State Courts,#REF!,Court of last resort,Washington,Supreme Court,Washington Supreme Court,
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,1st Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,2nd Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,3rd Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,4th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,5th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,6th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,7th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,8th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,9th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,10th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,11th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,12th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,13th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,14th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,15th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,16th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,17th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,18th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,19th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,20th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,21st Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,22nd Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,23rd Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,24th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,25th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,26th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,27th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,28th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,29th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,30th Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of first instance,West Virginia,Circuit Court,31st Judicial Circuit,West Virginia Circuit Court
en-US,US State Courts,#REF!,Court of last resort,West Virginia,Supreme Court,Supreme Court of Appeals of West Virginia,
en-US,US State Courts,#REF!,Court of first instance,Wisconsin,Circuit Court,1st Judicial District,1st Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,2nd Judicial District,2nd Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,3rd Judicial District,3rd Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,4th Judicial District,4th Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,5th Judicial District,5th Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,6th Judicial District,6th Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,7th Judicial District,7th Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,8th Judicial District,8th Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,9th Judicial District,9th Judicial District Circuit Court
,,,Court of first instance,Wisconsin,Circuit Court,10th Judicial District,10th Judicial District Circuit Court
en-US,US State Courts,#REF!,Intermediate appellate court,Wisconsin,Appellate Court,Wisconsin Court of Appeals District I,Wisconsin Court of Appeals District One; Wisconsin Court of Appeals District 1
en-US,US State Courts,#REF!,Intermediate appellate court,Wisconsin,Appellate Court,Wisconsin Court of Appeals District II,Wisconsin Court of Appeals District Two; Wisconsin Court of Appeals District 2
en-US,US State Courts,#REF!,Intermediate appellate court,Wisconsin,Appellate Court,Wisconsin Court of Appeals District III,Wisconsin Court of Appeals District Three; Wisconsin Court of Appeals District 3
en-US,US State Courts,#REF!,Intermediate appellate court,Wisconsin,Appellate Court,Wisconsin Court of Appeals District IV,Wisconsin Court of Appeals District Four; Wisconsin Court of Appeals District 4
en-US,US State Courts,#REF!,Court of last resort,Wisconsin,Supreme Court,Wisconsin Supreme Court,
en-US,US State Courts,#REF!,Court of first instance,Wyoming,District Court,1st Judicial District,
,,,Court of first instance,Wyoming,District Court,2nd Judicial District,
,,,Court of first instance,Wyoming,District Court,3rd Judicial District,
,,,Court of first instance,Wyoming,District Court,4th Judicial District,
,,,Court of first instance,Wyoming,District Court,5th Judicial District,
,,,Court of first instance,Wyoming,District Court,6th Judicial District,
,,,Court of first instance,Wyoming,District Court,7th Judicial District,
,,,Court of first instance,Wyoming,District Court,8th Judicial District,
,,,Court of first instance,Wyoming,District Court,9th Judicial District,
en-US,US State Courts,#REF!,Court of last resort,Wyoming,Supreme Court,Wyoming Supreme Court,
